archive_owner_island,descriptor_key,key_axes,archive_cand,archive_gen,archive_recorded_origin_island,archive_ghash,archive_interest_raw,archive_C9,archive_C9_mode,reblend_marker,native_seed2_ok,native_seed3_ok,reblend_source_found,selected_cand,selected_phase,selected_seed,selected_ghash,selected_descriptor,selected_interest_raw,selected_C9,score_matches_historical_reblend,C9_matches_historical_reblend,same_ghash,same_model,same_descriptor,same_T_used,different_best_row_under_common_040,common040_best_cand,common040_best_phase
1,1|constant|still|flicker|s1|g0|mixed,7,p1g5_085,5,1,46b879936ca1f04c,16.426229263760685,0.0,partial,0.4,True,False,True,p1g5_085_s3,seed3,959,46b879936ca1f04c,1|oscillator|still|flicker|s1|g0|mixed,20.532786579700858,0.0,True,True,True,True,False,True,False,p1g5_085_s3,seed3
1,2|constant|rotor|liquid|s1|g2|structured,7,p1g5_064,5,1,e9e5a72b310bd141,51.18903574684761,0.4201,partial,0.4,True,False,True,p1g5_064,screen,957,e9e5a72b310bd141,2|constant|rotor|liquid|s1|g2|structured,53.48379468355952,0.4201,True,True,True,True,True,True,True,p1g5_064_s3,seed3
1,3|grow|rotor|frozen|s1|g2|structured,7,p1g6_002,6,1,708d457caaf19f99,45.35834311498705,0.102,partial,0.4,True,True,True,p1g6_002,screen,957,708d457caaf19f99,3|grow|rotor|frozen|s1|g2|structured,54.14792889373382,0.102,True,True,True,True,True,True,False,p1g6_002,screen
1,2|constant|mobile|flicker|s1|g2|mixed,7,p1g6_033,6,1,21586638a75b5f95,26.41620583980303,0.0,partial,0.4,True,True,True,p1g6_033_s2,seed2,958,21586638a75b5f95,2|constant|mobile|flicker|s1|g2|mixed,33.02025729975379,0.0,True,True,True,True,True,False,False,p1g6_033_s2,seed2
1,2|grow|mobile|liquid|s1|g1|mixed,7,p1g6_053,6,1,87da68345e8008fe,39.5207281913662,0.0,partial,0.4,True,True,True,p1g6_053_s2,seed2,958,87da68345e8008fe,2|grow|mobile|liquid|s1|g1|mixed,49.40091023920776,0.0,True,True,True,True,True,False,False,p1g6_053_s2,seed2
1,4|grow|drift|flicker|s2|g2|structured,7,p1g6_006,6,1,b0ab94830eede339,55.900991145866186,0.4126,partial,0.4,True,True,True,p1g6_006_s3,seed3,959,b0ab94830eede339,4|grow|drift|flicker|s2|g2|structured,59.56123893233273,0.4126,True,True,True,True,True,True,False,p1g6_006_s3,seed3
1,4|switch|still|frozen|s1|g2|mixed,7,p1g6_008,6,1,72b641dba8085a1c,38.874706533089046,0.1452,partial,0.4,True,True,True,p1g6_008_s2,seed2,958,72b641dba8085a1c,4|switch|drift|liquid|s1|g2|mixed,44.96338316636132,0.1452,True,True,True,True,False,True,False,p1g6_008_s2,seed2
1,3|switch|still|liquid|s1|g2|structured,7,p1g6_012,6,1,249b7297e2ca86db,44.958878130304214,0.1545,partial,0.4,True,True,True,p1g6_012_s3,seed3,959,249b7297e2ca86db,3|constant|rotor|liquid|s1|g2|structured,52.33609766288026,0.1545,True,True,True,True,False,True,False,p1g6_012_s3,seed3
1,4|switch|mobile|flicker|s2|g2|structured,7,p1g6_060,6,1,4f87688452df6fde,62.228489688794255,0.4509,partial,0.4,True,True,True,p1g6_060_s2,seed2,958,4f87688452df6fde,4|grow|mobile|flicker|s2|g2|structured,66.51311211099281,0.4509,True,True,True,True,False,True,False,p1g6_060_s2,seed2
1,1|grow|drift|liquid|s1|g2|structured,7,p1g6_001,6,1,a2baacc85b31a791,31.159375933446764,0.2271,partial,0.4,True,True,True,p1g6_001,screen,957,a2baacc85b31a791,1|grow|drift|liquid|s1|g2|structured,33.27171991680846,0.2271,True,True,True,True,True,True,False,p1g6_001,screen
1,1|constant|still|gas|s1|g0|mixed,7,p1g6_010,6,1,c9de4b4275cb9d65,3.8175,0.0,partial,0.4,True,True,True,p1g6_010_s3,seed3,959,c9de4b4275cb9d65,1|constant|still|frozen|s1|g0|mixed,4.771875,0.0,True,True,True,True,False,True,False,p1g6_010_s3,seed3
1,3|switch|mobile|flicker|s1|g2|structured,7,p1g10_062,10,1,03e4235790f0afcc,61.85149873417683,0.5511,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|grow|mobile|liquid|s1|g1|structured,7,p1g6_027,6,1,5cc23599a1bad445,68.15215938101228,0.5242,partial,0.4,True,True,True,p1g6_027_s3,seed3,959,5cc23599a1bad445,3|grow|mobile|liquid|s2|g1|structured,72.08519922626536,0.5242,True,True,True,True,False,True,False,p1g6_027_s3,seed3
1,4|grow|rotor|flicker|s2|g2|structured,7,p1g12_049,12,1,ade485a3c34506e6,75.37794386374819,0.6737,partial,,True,True,False,,,,,,,,,,,,,,,,
1,3|grow|mobile|flicker|s2|g2|mixed,7,p1g6_020,6,1,e1c8882bbd971b9c,40.325044950528195,0.0,partial,0.4,True,True,True,p1g6_020,screen,957,e1c8882bbd971b9c,3|grow|mobile|flicker|s2|g2|mixed,50.406306188160244,0.0,True,True,True,True,True,True,False,p1g6_020,screen
1,4|grow|mobile|liquid|s2|g0|structured,7,p1g6_051,6,1,ae859cef82a541f9,64.56025731203347,0.6145,partial,0.4,True,True,True,p1g6_051_s2,seed2,958,ae859cef82a541f9,4|grow|mobile|liquid|s2|g0|structured,65.33782164004184,0.6145,True,True,True,True,True,True,False,p1g6_051_s2,seed2
1,4|constant|mobile|flicker|s1|g2|mixed,7,p1g6_071,6,1,69725706893286e3,32.05241794056873,0.0,partial,0.4,True,True,True,p1g6_071_s2,seed2,958,69725706893286e3,4|constant|mobile|flicker|s1|g2|mixed,40.06552242571092,0.0,True,True,True,True,True,True,False,p1g6_071_s2,seed2
1,2|constant|drift|flicker|s1|g2|mixed,7,p1g6_015,6,1,198fd2e35c3c19ac,29.07136879426285,0.0,partial,0.4,True,True,True,p1g6_015,screen,957,198fd2e35c3c19ac,2|constant|drift|flicker|s1|g2|mixed,36.33921099282856,0.0,True,True,True,True,True,True,False,p1g6_015,screen
1,3|constant|drift|flicker|s1|g0|mixed,7,p1g6_066,6,1,7c2fc0cb13290533,23.114079215664216,0.0,partial,0.4,True,True,True,p1g6_066_s3,seed3,959,7c2fc0cb13290533,3|constant|drift|flicker|s1|g0|mixed,28.892599019580267,0.0,True,True,True,True,True,True,False,p1g6_066_s3,seed3
1,2|oscillator|still|flicker|s1|g0|mixed,7,p1g6_041,6,1,e4f5c10674e021e9,17.467344066121647,0.0,partial,0.4,True,True,True,p1g6_041_s3,seed3,959,e4f5c10674e021e9,2|switch|still|flicker|s1|g0|mixed,21.83418008265206,0.0,True,True,True,True,False,True,False,p1g6_041_s3,seed3
1,3|switch|mobile|liquid|s1|g1|mixed,7,p1g12_002,12,1,961c06a5505f2d5d,36.61927644507434,0.0,partial,,True,True,False,,,,,,,,,,,,,,,,
1,2|grow|mobile|liquid|s1|g0|mixed,7,p1g7_004,7,1,6d98b934cd0ce414,25.339810513744254,0.0,partial,0.4,True,True,True,p1g7_004,screen,957,6d98b934cd0ce414,2|grow|mobile|liquid|s1|g0|mixed,31.674763142180318,0.0,True,True,True,True,True,True,False,p1g7_004,screen
1,3|oscillator|still|frozen|s1|g2|mixed,7,p1g7_068,7,1,6b6a22062749efd1,39.41381118380633,0.1631,partial,0.4,True,True,True,p1g7_068_s3,seed3,959,6b6a22062749efd1,3|switch|still|liquid|s1|g2|mixed,45.18976397975791,0.1631,True,True,True,True,False,True,False,p1g7_068_s3,seed3
1,3|grow|rotor|liquid|s2|g2|mixed,7,p1g7_061,7,1,856eddbeaa61be9a,63.99066975661793,0.4493,partial,0.4,True,True,True,p1g7_061_s2,seed2,958,856eddbeaa61be9a,3|grow|rotor|liquid|s3|g2|structured,68.75583719577241,0.4493,True,True,True,True,False,True,False,p1g7_061_s2,seed2
1,2|switch|mobile|liquid|s1|g0|mixed,7,p1g7_012,7,1,7dd4abb4761fea51,30.676785643328408,0.0,partial,0.4,True,True,True,p1g7_012_s3,seed3,959,7dd4abb4761fea51,2|switch|mobile|liquid|s1|g0|mixed,38.345982054160515,0.0,True,True,True,True,True,True,False,p1g7_012_s3,seed3
1,3|grow|drift|liquid|s1|g2|mixed,7,p1g7_019,7,1,bf8bbd9ae45b0890,40.39323333809915,0.1304,partial,0.4,True,True,True,p1g7_019,screen,957,bf8bbd9ae45b0890,3|grow|drift|liquid|s1|g2|mixed,47.23154167262394,0.1304,True,True,True,True,True,True,False,p1g7_019,screen
1,2|constant|drift|flicker|s1|g0|mixed,7,p1g7_066,7,1,8bd523c265dd37b3,14.480915055931249,0.0,partial,0.4,True,True,True,p1g7_066_s2,seed2,958,8bd523c265dd37b3,2|constant|still|liquid|s1|g0|mixed,18.10114381991406,0.0,True,True,True,True,False,True,False,p1g7_066_s2,seed2
1,4|constant|drift|liquid|s1|g2|mixed,7,p1g8_068,8,1,7ec501919a2bd06d,42.67671561320578,0.3995,partial,,True,False,False,,,,,,,,,,,,,,,,
1,4|grow|mobile|flicker|s1|g0|mixed,7,p1g7_005,7,1,739009a35470caad,47.190432256023996,0.3326,partial,0.4,True,True,True,p1g7_005_s3,seed3,959,739009a35470caad,4|grow|mobile|flicker|s1|g0|mixed,50.67304032002999,0.3326,True,True,True,True,True,True,False,p1g7_005_s3,seed3
1,2|switch|rotor|liquid|s1|g2|mixed,7,p1g7_056,7,1,a2ee49e1e3f04f01,33.97987945812562,0.1017,partial,0.4,True,True,True,p1g7_056_s3,seed3,959,a2ee49e1e3f04f01,2|switch|rotor|liquid|s1|g2|structured,39.93234932265703,0.1017,True,True,True,True,False,True,False,p1g7_056_s3,seed3
1,2|oscillator|drift|flicker|s1|g0|mixed,7,p1g8_000,8,1,f435770ddd03344c,12.293500667048997,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,2|switch|rotor|liquid|s1|g1|mixed,7,p1g8_009,8,1,9be98878286f081f,29.94298018414323,0.0,partial,,False,False,False,,,,,,,,,,,,,,,,
1,3|grow|mobile|liquid|s1|g0|structured,7,p1g8_071,8,1,b8383c59e0829be9,60.515068900445584,0.6017,partial,,True,False,False,,,,,,,,,,,,,,,,
1,2|oscillator|mobile|liquid|s1|g2|structured,7,p1g8_041,8,1,69466a706d743be1,27.66090110556562,0.0501,partial,,True,False,False,,,,,,,,,,,,,,,,
1,2|switch|drift|gas|s1|g2|mixed,7,p1g8_007,8,1,2720b5e6d04e364d,21.531233587386563,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|switch|mobile|liquid|s3|g2|mixed,7,p1g8_025,8,1,b2503eb744361953,40.13694962398447,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|oscillator|drift|flicker|s1|g2|mixed,7,p1g8_040,8,1,3e8ae7d6fcb04428,19.572736319981402,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|constant|drift|liquid|s1|g2|structured,7,p1g8_047,8,1,fa86cb8089d048d0,35.30681786772351,0.4103,partial,,True,False,False,,,,,,,,,,,,,,,,
1,2|switch|still|frozen|s1|g2|mixed,7,p1g8_067,8,1,afb0e68864178de4,21.74671735478055,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|constant|drift|liquid|s1|g1|structured,7,p1g8_014,8,1,30cd3f4cfc591808,27.37821850081736,0.1442,partial,,True,False,False,,,,,,,,,,,,,,,,
1,1|switch|still|frozen|s1|g2|mixed,7,p1g8_045,8,1,520c5cfdb13c97f1,18.1082313551752,0.0602,partial,,True,False,False,,,,,,,,,,,,,,,,
1,2|switch|mobile|flicker|s1|g0|mixed,7,p1g8_055,8,1,8bd523c265dd37b3,17.730171811135556,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|switch|drift|flicker|s1|g2|mixed,7,p1g12_048,12,1,9a0a8b9bc1eae150,19.01632309805084,0.0,partial,,True,True,False,,,,,,,,,,,,,,,,
1,3|oscillator|still|frozen|s1|g1|mixed,7,p1g8_063,8,1,8682b73f9a4cfc74,12.595471642499,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,4|grow|drift|liquid|s1|g2|structured,7,p1g10_042,10,1,649650071954f42d,50.127607735783165,0.211,partial,,True,False,False,,,,,,,,,,,,,,,,
1,1|grow|still|gas|s1|g2|mixed,7,p1g8_059,8,1,0849acc60943ebb4,17.049530693325632,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,2|grow|drift|liquid|s1|g2|structured,7,p1g10_049,10,1,5533b0810599267e,41.672906872235046,0.3301,partial,,True,False,False,,,,,,,,,,,,,,,,
1,4|grow|rotor|liquid|s1|g1|mixed,7,p1g8_039,8,1,060c77f9a2c1858d,36.49239022129615,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|switch|still|flicker|s1|g2|mixed,7,p1g8_052,8,1,8e4299986c7764fd,28.808687084021777,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,4|switch|mobile|flicker|s1|g0|structured,7,p1g8_010,8,1,4f9f6aba1e7a1f0a,52.70321412925573,0.4957,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|grow|mobile|liquid|s2|g0|structured,7,p1g8_033,8,1,7608d053dd375c1c,61.10518364768101,0.5263,partial,,True,False,False,,,,,,,,,,,,,,,,
1,1|constant|drift|liquid|s1|g2|mixed,7,p1g8_066,8,1,f9693712b31d3167,31.116763780746787,0.2674,partial,,True,False,False,,,,,,,,,,,,,,,,
1,2|switch|drift|liquid|s1|g0|mixed,7,p1g12_012,12,1,dfdf9d814c1720dc,24.01035670106833,0.128,partial,,True,True,False,,,,,,,,,,,,,,,,
1,3|constant|still|flicker|s1|g2|mixed,7,p1g12_062,12,1,8766cf1d60d73884,18.036822642181303,0.0,partial,,True,True,False,,,,,,,,,,,,,,,,
1,3|oscillator|mobile|liquid|s1|g0|structured,7,p1g9_010,9,1,40bc52dfc3586521,43.67576948937894,0.3427,partial,,True,False,False,,,,,,,,,,,,,,,,
1,2|constant|drift|liquid|s1|g0|mixed,7,p1g9_016,9,1,f4a0b44d6fde4407,26.659479234923946,0.2484,partial,,False,False,False,,,,,,,,,,,,,,,,
1,4|grow|mobile|flicker|s1|g2|structured,7,p1g12_031,12,1,7cd2fd9d095e5982,74.9306325704789,0.6838,partial,,True,True,False,,,,,,,,,,,,,,,,
1,3|grow|rotor|flicker|s1|g2|structured,7,p1g9_042,9,1,2aa0708294418d2b,62.097012491010645,0.529,partial,,True,False,False,,,,,,,,,,,,,,,,
1,2|switch|mobile|liquid|s1|g1|structured,7,p1g9_046,9,1,2d0f8a6de70a5420,53.626767208860414,0.4183,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|constant|rotor|liquid|s1|g2|mixed,7,p1g9_051,9,1,c0123eb3a0af9a2c,28.366398276788736,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,4|oscillator|rotor|liquid|s1|g2|structured,7,p1g9_062,9,1,11eda4c569e4f100,52.3441973088368,0.608,partial,,True,False,False,,,,,,,,,,,,,,,,
1,2|switch|still|frozen|s1|g2|structured,7,p1g9_007,9,1,b09aec5252694231,19.985754451885803,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,4|constant|mobile|liquid|s1|g2|mixed,7,p1g9_011,9,1,32e455bdf74ebb2b,21.631489454578283,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,2|oscillator|drift|liquid|s1|g2|mixed,7,p1g9_001,9,1,9b2ba2e3d2bfc508,23.228111860050507,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,4|constant|still|flicker|s1|g2|mixed,7,p1g9_025,9,1,008576bc85ca9f86,22.852410564194837,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,4|grow|drift|frozen|s1|g2|mixed,7,p1g9_036,9,1,efd22b5c4bbb51ac,40.714378674402944,0.0967,partial,,True,False,False,,,,,,,,,,,,,,,,
1,4|oscillator|drift|liquid|s1|g1|mixed,7,p1g11_039,11,1,5f511b5a0cbc36c8,20.19948929807254,0.0,partial,,True,True,False,,,,,,,,,,,,,,,,
1,3|switch|drift|frozen|s1|g2|structured,7,p1g9_055,9,1,8d704c6175fecffe,21.696789579608904,0.0808,partial,,True,False,False,,,,,,,,,,,,,,,,
1,2|grow|rotor|liquid|s2|g2|structured,7,p1g10_022,10,1,4aa290f5c5576d0b,64.65457903427412,0.4968,partial,,True,False,False,,,,,,,,,,,,,,,,
1,4|grow|rotor|liquid|s2|g1|structured,7,p1g10_040,10,1,a7a35a3c26075296,65.45741184723364,0.441,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|switch|still|liquid|s1|g0|structured,7,p1g10_005,10,1,256c369a73761118,26.884723126142212,0.1895,partial,,True,False,False,,,,,,,,,,,,,,,,
1,1|constant|still|frozen|s1|g2|mixed,7,p1g10_013,10,1,83e0c1b22c93cf2e,10.219119171665783,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|constant|mobile|liquid|s1|g1|mixed,7,p1g10_021,10,1,e544854c7b9b1747,16.896488064567368,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,2|oscillator|drift|flicker|s1|g2|mixed,7,p1g10_060,10,1,b98c57da30bb7951,23.787355471709393,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|constant|drift|liquid|s1|g2|mixed,7,p1g10_063,10,1,a623f57eb9e65f1d,29.089789058480367,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|switch|still|liquid|s1|g0|mixed,7,p1g10_059,10,1,5d345680d0552f0a,23.67236963098998,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|switch|rotor|flicker|s2|g2|mixed,7,p1g10_012,10,1,4fdbc8d4f33a44bd,60.62158179612782,0.4426,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|switch|drift|liquid|s1|g0|mixed,7,p1g10_014,10,1,461b4f12d95a682c,18.920918154198564,0.0713,partial,,True,False,False,,,,,,,,,,,,,,,,
1,4|grow|drift|frozen|s2|g2|structured,7,p1g10_034,10,1,712b88769548ac9b,45.08690043740068,0.1055,partial,,True,False,False,,,,,,,,,,,,,,,,
1,4|constant|still|liquid|s1|g0|mixed,7,p1g10_004,10,1,32e8882a7f165294,20.46175416259343,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,2|constant|mobile|liquid|s1|g0|structured,7,p1g10_055,10,1,fff2b9f18b62dee6,51.907039842005126,0.5752,partial,,True,False,False,,,,,,,,,,,,,,,,
1,4|switch|rotor|liquid|s1|g1|mixed,7,p1g11_024,11,1,82ed959f89554d00,35.625937547882415,0.0,partial,,True,True,False,,,,,,,,,,,,,,,,
1,1|switch|rotor|flicker|s1|g0|mixed,7,p1g11_044,11,1,47b524f0004df9f0,18.546990307472583,0.0,partial,,False,False,False,,,,,,,,,,,,,,,,
1,2|grow|mobile|liquid|s1|g2|mixed,7,p1g11_045,11,1,f335e3171a6179b6,40.778707934932726,0.0,partial,,True,True,False,,,,,,,,,,,,,,,,
1,3|switch|rotor|liquid|s1|g0|structured,7,p1g11_060,11,1,841a75290e950632,45.88384871437604,0.38,partial,,True,True,False,,,,,,,,,,,,,,,,
1,4|constant|still|flicker|s1|g0|mixed,7,p1g11_061,11,1,a75cd7e8952500b1,24.217347161888675,0.0,partial,,True,True,False,,,,,,,,,,,,,,,,
1,2|constant|still|liquid|s1|g0|mixed,7,p1g11_052,11,1,0874c764ff8070bf,17.651974112747762,0.0,partial,,True,True,False,,,,,,,,,,,,,,,,
1,2|grow|mobile|liquid|s1|g0|structured,7,p1g11_015,11,1,27c1cf911908e5d1,46.257829415513754,0.5204,partial,,True,True,False,,,,,,,,,,,,,,,,
1,4|switch|drift|liquid|s1|g2|structured,7,p1g11_019,11,1,9f08842d7cf9bec7,51.879778851193755,0.3003,partial,,True,True,False,,,,,,,,,,,,,,,,
1,2|grow|rotor|liquid|s3|g2|structured,7,p1g11_037,11,1,dc91ecddb26ab78a,65.62426336737477,0.4609,partial,,True,True,False,,,,,,,,,,,,,,,,
1,4|grow|rotor|flicker|s1|g2|mixed,7,p1g11_048,11,1,c6a0e9c1716c1715,45.399570781228576,0.1316,partial,,True,True,False,,,,,,,,,,,,,,,,
1,4|switch|rotor|flicker|s1|g1|structured,7,p1g11_033,11,1,66b67495c557dfbd,59.20890618022954,0.4385,partial,,True,True,False,,,,,,,,,,,,,,,,
1,3|constant|rotor|liquid|s1|g2|structured,7,p1g11_050,11,1,a23109d0ecf8321c,47.197929772560336,0.4211,partial,,True,True,False,,,,,,,,,,,,,,,,
1,2|grow|rotor|liquid|s1|g2|structured,7,p1g11_017,11,1,eec17dd0c735bd9b,43.73767075362874,0.2788,partial,,True,True,False,,,,,,,,,,,,,,,,
1,3|oscillator|drift|frozen|s1|g2|mixed,7,p1g11_012,11,1,328c565b0d018581,21.869706563183524,0.0271,partial,,True,True,False,,,,,,,,,,,,,,,,
1,2|switch|rotor|flicker|s1|g0|mixed,7,p1g12_045,12,1,bdfea8e36f92c526,22.213854603511038,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,1|switch|mobile|liquid|s1|g2|structured,7,p1g12_051,12,1,383a6415ea2c9938,26.328740511452725,0.1194,partial,,True,True,False,,,,,,,,,,,,,,,,
1,2|switch|drift|frozen|s1|g2|mixed,7,p1g12_028,12,1,f05e65d1715830d6,21.79623550937019,0.0,partial,,True,True,False,,,,,,,,,,,,,,,,
1,2|switch|mobile|liquid|s1|g1|mixed,7,p1g12_044,12,1,4b54efbee873f2d2,29.04220673366185,0.0,partial,,True,True,False,,,,,,,,,,,,,,,,
1,2|switch|still|frozen|s1|g0|structured,7,p1g12_015,12,1,c0cda954627e1b40,16.410915040908215,0.0845,partial,,True,True,False,,,,,,,,,,,,,,,,
1,3|switch|rotor|flicker|s1|g0|structured,7,p1g12_023,12,1,3e156ac64c27510d,59.61584550004859,0.6682,partial,,True,True,False,,,,,,,,,,,,,,,,
1,1|grow|still|flicker|s1|g2|mixed,7,p1g12_033,12,1,ad1d0195a18521f6,18.16746231676434,0.0,partial,,True,True,False,,,,,,,,,,,,,,,,
1,2|switch|rotor|liquid|s1|g0|structured,7,p1g12_016,12,1,63ac6f27c05769a1,51.37231041919783,0.5806,partial,,True,True,False,,,,,,,,,,,,,,,,
1,1|switch|drift|frozen|s1|g2|mixed,7,p1g12_017,12,1,ac0a21d217228ed8,19.935119306975604,0.0399,partial,,True,True,False,,,,,,,,,,,,,,,,
2,3|grow|rotor|liquid|s2|g2,6,p6g8_033,0,6,27a2960d05f47297,63.629906347325495,0.4314,partial,0.4,True,False,True,p6g8_033_c9,c9fill,958,27a2960d05f47297,3|grow|rotor|liquid|s1|g2|structured,63.629906347325495,0.4314,True,True,True,True,False,False,False,p6g8_033_c9,c9fill
2,4|grow|mobile|liquid|s3|g2,6,p3g9_022,0,3,9a815b4bb1db78ea,73.1473176292035,0.5783,partial,0.4,False,False,True,p3g9_022_c9,c9fill,958,9a815b4bb1db78ea,4|grow|mobile|liquid|s2|g2|structured,73.1473176292035,0.5783,True,True,True,True,False,True,False,p3g9_022_c9,c9fill
2,4|grow|rotor|liquid|s3|g2,6,p2g7_039,0,2,fa86cb8089d048d0,71.76909891768386,0.5627,partial,0.4,True,True,True,p2g7_039_s3,seed3,966,fa86cb8089d048d0,4|grow|mobile|liquid|s2|g2|structured,75.64387364710484,0.5627,True,True,True,True,False,True,False,p2g7_039_s3,seed3
2,3|switch|rotor|liquid|s2|g2,6,p6g7_028,0,6,99843d9cd96588d6,59.71568137197157,0.3449,partial,0.4,True,False,True,p6g7_028_c9,c9fill,958,99843d9cd96588d6,3|switch|rotor|liquid|s1|g2|structured,59.71568137197157,0.3449,True,True,True,True,False,True,False,p6g7_028_c9,c9fill
2,3|grow|mobile|liquid|s2|g2,6,p6g9_021,0,6,b310fbfc5cac334e,61.83413596264567,0.4374,partial,0.4,True,False,True,p6g9_021_c9,c9fill,958,b310fbfc5cac334e,3|grow|mobile|liquid|s1|g2|structured,61.83413596264567,0.4374,True,True,True,True,False,False,False,p6g9_021_c9,c9fill
2,3|switch|mobile|liquid|s2|g2,6,p6g5_026,0,6,ead25ce87e4b853d,54.62950137581618,0.2116,partial,0.4,True,False,True,p6g5_026_c9,c9fill,958,ead25ce87e4b853d,3|grow|mobile|liquid|s1|g2|structured,54.62950137581618,0.2116,True,True,True,True,False,True,False,p6g5_026_c9,c9fill
2,4|grow|mobile|liquid|s3|g1,6,p3g6_032,0,3,3e9e387b61a8cb22,59.058440408256686,0.3847,partial,0.4,True,False,True,p3g6_032_c9,c9fill,958,3e9e387b61a8cb22,4|grow|mobile|liquid|s2|g1|structured,59.058440408256686,0.3847,True,True,True,True,False,False,False,p3g6_032_c9,c9fill
2,3|grow|rotor|liquid|s3|g2,6,p2g6_020,0,2,489530b94bd868b0,61.30062132237107,0.5047,partial,0.4,True,False,True,p2g6_020,screen,964,1cd25e1fb85243c5,4|switch|mobile|liquid|s1|g2|structured,64.00827665296384,0.5047,True,True,False,False,False,False,False,p2g6_020,screen
2,4|grow|mobile|liquid|s2|g1,6,p1g7_025,0,1,07854843ba8e93b1,68.7561060201055,0.4942,partial,0.4,False,False,True,p1g7_025_c9,c9fill,958,07854843ba8e93b1,3|grow|mobile|liquid|s3|g1|structured,68.7561060201055,0.4942,True,True,True,True,False,True,False,p1g7_025_c9,c9fill
2,4|switch|mobile|liquid|s3|g2,6,p5g3_040,0,5,dabace1997467b68,70.32163508216985,0.5592,partial,0.4,True,True,True,p5g3_040_c9,c9fill,958,dabace1997467b68,4|switch|rotor|liquid|s1|g2|structured,70.32163508216985,0.5592,True,True,True,True,False,False,False,p5g3_040_c9,c9fill
2,4|switch|rotor|liquid|s1|g2,6,p1g7_030,0,1,d2ee337cb598d2ef,61.58149744154197,0.4902,partial,0.4,False,False,True,p1g7_030_c9,c9fill,958,d2ee337cb598d2ef,4|switch|mobile|liquid|s1|g2|structured,61.58149744154197,0.4902,True,True,True,True,False,False,False,p1g7_030_c9,c9fill
2,4|grow|mobile|liquid|s2|g2,6,p5g7_040,0,5,83b42c8f4ca19485,70.82782256480832,0.5828,partial,0.4,False,False,True,p5g7_040_c9,c9fill,958,83b42c8f4ca19485,4|grow|mobile|liquid|s1|g2|structured,70.82782256480832,0.5828,True,True,True,True,False,True,False,p5g7_040_c9,c9fill
2,4|grow|rotor|liquid|s3|g1,6,p4g3_033,0,4,4ca14697d3781ef6,67.44834084729975,0.4531,partial,0.4,True,True,True,p4g3_033_c9,c9fill,958,4ca14697d3781ef6,4|grow|rotor|liquid|s3|g1|structured,67.44834084729975,0.4531,True,True,True,True,False,False,False,p4g3_033_c9,c9fill
2,3|grow|mobile|liquid|s3|g2,6,p3g9_020,0,3,4b6edf7bed2ff135,69.22875739080237,0.4984,partial,0.4,False,False,True,p3g9_020_c9,c9fill,958,4b6edf7bed2ff135,3|grow|mobile|liquid|s3|g2|structured,69.22875739080237,0.4984,True,True,True,True,False,True,False,p3g9_020_c9,c9fill
2,3|grow|rotor|liquid|s1|g2,6,p6g7_035,0,6,b3ca2cf65a12bd89,68.24352075068528,0.4735,partial,0.4,True,False,True,p6g7_035_c9,c9fill,958,b3ca2cf65a12bd89,3|switch|rotor|liquid|s1|g2|structured,68.24352075068528,0.4735,True,True,True,True,False,True,False,p6g7_035_c9,c9fill
2,4|grow|mobile|liquid|s1|g2,6,p3g3_038,0,3,0c49060d9652323f,63.200141543855686,0.4395,partial,0.4,False,False,True,p3g3_038_c9,c9fill,958,0c49060d9652323f,4|switch|mobile|liquid|s1|g2|structured,63.200141543855686,0.4395,True,True,True,True,False,False,False,p3g3_038_c9,c9fill
